,collected_at,sensor_name,last_update,trigger,annotation
1742745,2022-07-15 12:30:46.439056+10:00,m4,2022-07-15 12:30:25+10:00,,4r
1742834,2022-07-15 12:31:06.467465+10:00,m4,2022-07-15 12:30:46+10:00,,4r
1742904,2022-07-15 12:31:22.483325+10:00,m4,2022-07-15 12:31:07+10:00,,4r
1743026,2022-07-15 12:31:48.532382+10:00,m4,2022-07-15 12:31:27+10:00,,4r
1743113,2022-07-15 12:32:08.544441+10:00,m4,2022-07-15 12:31:48+10:00,,4r
1743194,2022-07-15 12:32:26.571184+10:00,m4,2022-07-15 12:32:09+10:00,,4r
1743325,2022-07-15 12:32:56.592329+10:00,m4,2022-07-15 12:32:36+10:00,,4r
1743402,2022-07-15 12:33:12.618737+10:00,m4,2022-07-15 12:32:57+10:00,,4r
1743860,2022-07-15 12:34:54.743699+10:00,m8,2022-07-15 12:33:07+10:00,,2r
1743970,2022-07-15 12:35:18.778648+10:00,m3,2022-07-15 12:33:10+10:00,,n
1743432,2022-07-15 12:33:20.538306+10:00,hue0,2022-07-15 12:33:12+10:00,True,n
1743551,2022-07-15 12:33:46.651382+10:00,m4,2022-07-15 12:33:18+10:00,,4r
1744197,2022-07-15 12:36:10.748268+10:00,hue0,2022-07-15 12:33:22+10:00,False,n
1743561,2022-07-15 12:33:48.664665+10:00,m6,2022-07-15 12:33:28+10:00,,1r
1743652,2022-07-15 12:34:08.680696+10:00,m4,2022-07-15 12:33:47+10:00,,4r
1744023,2022-07-15 12:35:30.796233+10:00,m6,2022-07-15 12:34:00+10:00,,1r
1743742,2022-07-15 12:34:28.709472+10:00,m4,2022-07-15 12:34:08+10:00,,4r
1743842,2022-07-15 12:34:50.735735+10:00,m4,2022-07-15 12:34:29+10:00,,4r
1743917,2022-07-15 12:35:06.792945+10:00,m4,2022-07-15 12:34:50+10:00,,4r
1744052,2022-07-15 12:35:36.809759+10:00,m4,2022-07-15 12:35:17+10:00,,4r
1744122,2022-07-15 12:35:52.821197+10:00,m4,2022-07-15 12:35:39+10:00,,4r
1744155,2022-07-15 12:36:00.822572+10:00,m8,2022-07-15 12:35:49+10:00,,2r
1744203,2022-07-15 12:36:10.834774+10:00,m4,2022-07-15 12:36:00+10:00,,4r
1744225,2022-07-15 12:36:16.826709+10:00,m6,2022-07-15 12:36:04+10:00,,1r
1744318,2022-07-15 12:36:36.871378+10:00,m8,2022-07-15 12:36:12+10:00,,2r
1744373,2022-07-15 12:36:48.907106+10:00,m4,2022-07-15 12:36:20+10:00,,4r
1744406,2022-07-15 12:36:56.877279+10:00,m6,2022-07-15 12:36:25+10:00,,1r
1744375,2022-07-15 12:36:48.912380+10:00,m3,2022-07-15 12:36:27+10:00,,n
1744466,2022-07-15 12:37:08.948227+10:00,m8,2022-07-15 12:36:46+10:00,,2r
1744506,2022-07-15 12:37:18.899366+10:00,m4,2022-07-15 12:36:49+10:00,,4r
1744446,2022-07-15 12:37:04.901219+10:00,m3,2022-07-15 12:36:49+10:00,,n
1746968,2022-07-15 12:46:25.535578+10:00,m8,2022-07-15 12:37:08+10:00,,2r
1747174,2022-07-15 12:47:11.590192+10:00,m3,2022-07-15 12:37:10+10:00,,n
1744512,2022-07-15 12:37:20.824653+10:00,hue0,2022-07-15 12:37:10+10:00,True,2r
1748023,2022-07-15 12:50:21.789769+10:00,m2,2022-07-15 12:37:17+10:00,,2r
1744738,2022-07-15 12:38:10.954039+10:00,m6,2022-07-15 12:37:18+10:00,,1r
1748024,2022-07-15 12:50:21.817005+10:00,m1,2022-07-15 12:37:18+10:00,,2r
1744581,2022-07-15 12:37:34.920107+10:00,m7,2022-07-15 12:37:20+10:00,,2r
1746996,2022-07-15 12:46:33.447155+10:00,hue0,2022-07-15 12:37:24+10:00,False,2r
1744806,2022-07-15 12:38:24.986370+10:00,m4,2022-07-15 12:37:35+10:00,,4r
1744723,2022-07-15 12:38:06.952354+10:00,m7,2022-07-15 12:37:41+10:00,,2r
1744858,2022-07-15 12:38:36.996196+10:00,m7,2022-07-15 12:38:07+10:00,,2r
1744913,2022-07-15 12:38:49.006892+10:00,m4,2022-07-15 12:38:25+10:00,,4r
1744893,2022-07-15 12:38:45.002476+10:00,m6,2022-07-15 12:38:28+10:00,,1r
1745056,2022-07-15 12:39:21.038366+10:00,m7,2022-07-15 12:38:38+10:00,,2r
1745042,2022-07-15 12:39:17.071294+10:00,m4,2022-07-15 12:38:50+10:00,,4r
1745009,2022-07-15 12:39:11.022766+10:00,m6,2022-07-15 12:38:51+10:00,,1r
1745186,2022-07-15 12:39:49.126100+10:00,m4,2022-07-15 12:39:17+10:00,,4r
1745171,2022-07-15 12:39:47.062125+10:00,m6,2022-07-15 12:39:21+10:00,,1r
1745289,2022-07-15 12:40:13.103596+10:00,m7,2022-07-15 12:39:54+10:00,,2r
1745657,2022-07-15 12:41:35.188021+10:00,m6,2022-07-15 12:40:03+10:00,,1r
1745336,2022-07-15 12:40:23.113505+10:00,m4,2022-07-15 12:40:10+10:00,,4r
1745523,2022-07-15 12:41:05.154172+10:00,m7,2022-07-15 12:40:21+10:00,,2r
1745505,2022-07-15 12:41:01.151960+10:00,m4,2022-07-15 12:40:31+10:00,,4r
1745668,2022-07-15 12:41:37.193344+10:00,m4,2022-07-15 12:41:24+10:00,,4r
1746244,2022-07-15 12:43:45.342697+10:00,m7,2022-07-15 12:41:44+10:00,,2r
1745794,2022-07-15 12:42:05.227922+10:00,m4,2022-07-15 12:41:45+10:00,,4r
1745868,2022-07-15 12:42:21.241781+10:00,m4,2022-07-15 12:42:06+10:00,,4r
1745872,2022-07-15 12:42:23.237440+10:00,m6,2022-07-15 12:42:08+10:00,,1r
1746333,2022-07-15 12:44:05.359427+10:00,m4,2022-07-15 12:42:30+10:00,,4r
1746197,2022-07-15 12:43:35.324096+10:00,m6,2022-07-15 12:42:32+10:00,,1r
1746819,2022-07-15 12:45:53.489206+10:00,m6,2022-07-15 12:44:30+10:00,,1r
1746595,2022-07-15 12:45:03.449843+10:00,m4,2022-07-15 12:44:42+10:00,,4r
1746624,2022-07-15 12:45:09.469024+10:00,m7,2022-07-15 12:44:50+10:00,,2r
1746687,2022-07-15 12:45:23.451307+10:00,m4,2022-07-15 12:45:03+10:00,,4r
1746884,2022-07-15 12:46:07.496988+10:00,m7,2022-07-15 12:45:10+10:00,,2r
1746785,2022-07-15 12:45:45.489008+10:00,m4,2022-07-15 12:45:25+10:00,,4r
1746885,2022-07-15 12:46:07.497426+10:00,m4,2022-07-15 12:45:59+10:00,,4r
1747028,2022-07-15 12:46:39.534969+10:00,m4,2022-07-15 12:46:20+10:00,,4r
1747051,2022-07-15 12:46:45.544069+10:00,m6,2022-07-15 12:46:25+10:00,,1r
1747199,2022-07-15 12:47:17.582580+10:00,m4,2022-07-15 12:46:48+10:00,,4r
1747205,2022-07-15 12:47:19.590687+10:00,m7,2022-07-15 12:46:52+10:00,,2r
1747484,2022-07-15 12:48:21.655639+10:00,m6,2022-07-15 12:46:55+10:00,,1r
1747263,2022-07-15 12:47:31.602701+10:00,m4,2022-07-15 12:47:18+10:00,,4r
1747481,2022-07-15 12:48:19.691803+10:00,m7,2022-07-15 12:47:39+10:00,,2r
1747389,2022-07-15 12:47:59.655589+10:00,m4,2022-07-15 12:47:40+10:00,,4r
1747471,2022-07-15 12:48:17.680706+10:00,m4,2022-07-15 12:48:00+10:00,,4r
1747588,2022-07-15 12:48:43.746820+10:00,m4,2022-07-15 12:48:25+10:00,,4r
1747719,2022-07-15 12:49:13.724426+10:00,m7,2022-07-15 12:48:54+10:00,,2r
1748312,2022-07-15 12:51:25.857553+10:00,m6,2022-07-15 12:48:55+10:00,,1r
1747729,2022-07-15 12:49:15.722425+10:00,m4,2022-07-15 12:48:56+10:00,,4r
1747819,2022-07-15 12:49:35.745014+10:00,m4,2022-07-15 12:49:17+10:00,,4r
1747918,2022-07-15 12:49:57.763564+10:00,m7,2022-07-15 12:49:29+10:00,,2r
1747891,2022-07-15 12:49:51.784119+10:00,m4,2022-07-15 12:49:37+10:00,,4r
1748025,2022-07-15 12:50:21.817876+10:00,m4,2022-07-15 12:49:58+10:00,,4r
1748047,2022-07-15 12:50:25.839055+10:00,m7,2022-07-15 12:49:59+10:00,,2r
1748089,2022-07-15 12:50:35.811172+10:00,m4,2022-07-15 12:50:23+10:00,,4r
1748225,2022-07-15 12:51:05.858198+10:00,m4,2022-07-15 12:50:44+10:00,,4r
1748199,2022-07-15 12:50:59.865291+10:00,m7,2022-07-15 12:50:45+10:00,,2r
1748584,2022-07-15 12:52:25.942491+10:00,m8,2022-07-15 12:50:50+10:00,,4r
1748157,2022-07-15 12:50:51.742898+10:00,hue0,2022-07-15 12:50:51+10:00,True,n
1748597,2022-07-15 12:52:27.970736+10:00,m5,2022-07-15 12:50:53+10:00,,n
1748306,2022-07-15 12:51:23.860553+10:00,m4,2022-07-15 12:51:06+10:00,,4r
1748256,2022-07-15 12:51:13.766756+10:00,hue0,2022-07-15 12:51:06+10:00,True,n
1748333,2022-07-15 12:51:29.871714+10:00,m7,2022-07-15 12:51:10+10:00,,2r
1748526,2022-07-15 12:52:13.839251+10:00,hue0,2022-07-15 12:51:16+10:00,False,n
1748446,2022-07-15 12:51:55.891595+10:00,m7,2022-07-15 12:51:30+10:00,,2r
1748413,2022-07-15 12:51:47.892444+10:00,m4,2022-07-15 12:51:35+10:00,,4r
1748532,2022-07-15 12:52:13.928110+10:00,m4,2022-07-15 12:51:55+10:00,,4r
1748586,2022-07-15 12:52:25.942866+10:00,m7,2022-07-15 12:51:57+10:00,,2r
1748602,2022-07-15 12:52:29.937736+10:00,m4,2022-07-15 12:52:15+10:00,,4r
1748695,2022-07-15 12:52:49.965742+10:00,m4,2022-07-15 12:52:35+10:00,,4r
1748728,2022-07-15 12:52:57.973554+10:00,m7,2022-07-15 12:52:36+10:00,,2r
1748734,2022-07-15 12:52:59.971730+10:00,m6,2022-07-15 12:52:46+10:00,,1r
1749296,2022-07-15 12:55:04.113270+10:00,m4,2022-07-15 12:52:55+10:00,,4r
1748818,2022-07-15 12:53:17.999418+10:00,m7,2022-07-15 12:52:59+10:00,,2r
1749531,2022-07-15 12:55:56.175628+10:00,m8,2022-07-15 12:53:03+10:00,,4r
1748787,2022-07-15 12:53:11.904236+10:00,hue0,2022-07-15 12:53:04+10:00,True,n
1749442,2022-07-15 12:55:36.158834+10:00,m5,2022-07-15 12:53:05+10:00,,4r
1748907,2022-07-15 12:53:38.020471+10:00,m6,2022-07-15 12:53:06+10:00,,1r
1754888,2022-07-15 13:15:47.584896+10:00,m3,2022-07-15 12:53:07+10:00,,4r
1749570,2022-07-15 12:56:06.098992+10:00,hue0,2022-07-15 12:53:14+10:00,False,n
1748998,2022-07-15 12:53:58.041603+10:00,m7,2022-07-15 12:53:19+10:00,,2r
1749356,2022-07-15 12:55:18.119543+10:00,m6,2022-07-15 12:53:39+10:00,,1r
1749216,2022-07-15 12:54:46.087070+10:00,m7,2022-07-15 12:54:26+10:00,,2r
1749377,2022-07-15 12:55:22.135272+10:00,m7,2022-07-15 12:54:58+10:00,,2r
1749521,2022-07-15 12:55:54.171940+10:00,m7,2022-07-15 12:55:40+10:00,,2r
1749581,2022-07-15 12:56:08.175931+10:00,m6,2022-07-15 12:55:55+10:00,,1r
1749663,2022-07-15 12:56:26.208009+10:00,m7,2022-07-15 12:56:00+10:00,,2r
1749715,2022-07-15 12:56:38.212523+10:00,m6,2022-07-15 12:56:19+10:00,,1r
1749731,2022-07-15 12:56:40.266122+10:00,m7,2022-07-15 12:56:26+10:00,,2r
1749778,2022-07-15 12:56:52.230710+10:00,m6,2022-07-15 12:56:39+10:00,,1r
1750437,2022-07-15 12:59:18.409177+10:00,m7,2022-07-15 12:56:47+10:00,,2r
1750207,2022-07-15 12:58:26.356076+10:00,m5,2022-07-15 12:56:55+10:00,,2r
1750220,2022-07-15 12:58:30.353970+10:00,m8,2022-07-15 12:56:58+10:00,,4r
1750084,2022-07-15 12:58:00.319917+10:00,m6,2022-07-15 12:56:59+10:00,,1r
1749871,2022-07-15 12:57:12.266231+10:00,m4,2022-07-15 12:56:59+10:00,,4r
1750453,2022-07-15 12:59:22.412365+10:00,m1,2022-07-15 12:57:04+10:00,,2r
1750446,2022-07-15 12:59:20.412881+10:00,m2,2022-07-15 12:57:05+10:00,,2r
1749885,2022-07-15 12:57:16.184183+10:00,hue0,2022-07-15 12:57:10+10:00,True,2r
1749988,2022-07-15 12:57:38.295106+10:00,m4,2022-07-15 12:57:19+10:00,,4r
1750191,2022-07-15 12:58:24.265499+10:00,hue0,2022-07-15 12:57:20+10:00,False,2r
1750078,2022-07-15 12:57:58.321760+10:00,m4,2022-07-15 12:57:39+10:00,,4r
1750125,2022-07-15 12:58:08.335735+10:00,m4,2022-07-15 12:57:59+10:00,,4r
1750517,2022-07-15 12:59:36.430829+10:00,m6,2022-07-15 12:58:04+10:00,,1r
1750268,2022-07-15 12:58:40.375363+10:00,m4,2022-07-15 12:58:19+10:00,,4r
1750343,2022-07-15 12:58:56.441437+10:00,m4,2022-07-15 12:58:40+10:00,,4r
1769446,2022-07-15 14:09:47.583785+10:00,m4,2022-07-15 12:59:01+10:00,,4r
1750415,2022-07-15 12:59:12.438213+10:00,m5,2022-07-15 12:59:02+10:00,,2r
1769357,2022-07-15 14:09:27.552175+10:00,m8,2022-07-15 12:59:16+10:00,,4r
1750479,2022-07-15 12:59:28.346990+10:00,hue0,2022-07-15 12:59:20+10:00,True,n
1750531,2022-07-15 12:59:38.446999+10:00,m5,2022-07-15 12:59:23+10:00,,2r
1750578,2022-07-15 12:59:50.370574+10:00,hue0,2022-07-15 12:59:30+10:00,False,n
1752683,2022-07-15 13:07:37.053848+10:00,m5,2022-07-15 12:59:43+10:00,,2r
1750650,2022-07-15 13:00:06.387075+10:00,hue0,2022-07-15 12:59:52+10:00,True,2r
1755531,2022-07-15 13:18:11.750548+10:00,m2,2022-07-15 13:00:09+10:00,,2r
1755601,2022-07-15 13:18:27.761125+10:00,m1,2022-07-15 13:00:10+10:00,,2r
1750841,2022-07-15 13:00:48.517339+10:00,m6,2022-07-15 13:00:11+10:00,,1r
1750845,2022-07-15 13:00:48.548577+10:00,m7,2022-07-15 13:00:13+10:00,,2r
1752738,2022-07-15 13:07:50.948607+10:00,hue0,2022-07-15 13:00:14+10:00,False,2r
1750975,2022-07-15 13:01:18.560994+10:00,m6,2022-07-15 13:01:04+10:00,,1r
1751238,2022-07-15 13:02:16.632619+10:00,m7,2022-07-15 13:01:05+10:00,,2r
1751093,2022-07-15 13:01:44.589169+10:00,m6,2022-07-15 13:01:25+10:00,,1r
1751299,2022-07-15 13:02:30.642463+10:00,m6,2022-07-15 13:01:58+10:00,,1r
1751554,2022-07-15 13:03:26.725410+10:00,m7,2022-07-15 13:02:44+10:00,,2r
1751497,2022-07-15 13:03:14.705251+10:00,m6,2022-07-15 13:02:56+10:00,,1r
1751624,2022-07-15 13:03:42.740032+10:00,m6,2022-07-15 13:03:23+10:00,,1r
1751724,2022-07-15 13:04:04.766960+10:00,m6,2022-07-15 13:03:45+10:00,,1r
1751879,2022-07-15 13:04:38.805259+10:00,m7,2022-07-15 13:03:54+10:00,,2r
1752334,2022-07-15 13:06:20.922405+10:00,m6,2022-07-15 13:04:07+10:00,,1r
1752318,2022-07-15 13:06:16.921632+10:00,m7,2022-07-15 13:04:39+10:00,,2r
1752725,2022-07-15 13:07:47.021331+10:00,m7,2022-07-15 13:07:09+10:00,,2r
1752857,2022-07-15 13:08:17.054235+10:00,m6,2022-07-15 13:07:09+10:00,,1r
1753255,2022-07-15 13:09:45.169444+10:00,m7,2022-07-15 13:08:13+10:00,,2r
1753105,2022-07-15 13:09:11.154260+10:00,m6,2022-07-15 13:08:44+10:00,,1r
1753393,2022-07-15 13:10:15.227835+10:00,m6,2022-07-15 13:09:30+10:00,,1r
1753460,2022-07-15 13:10:31.210063+10:00,m6,2022-07-15 13:10:15+10:00,,1r
1753715,2022-07-15 13:11:27.284724+10:00,m7,2022-07-15 13:10:21+10:00,,2r
1753675,2022-07-15 13:11:19.261484+10:00,m6,2022-07-15 13:10:41+10:00,,1r
1756560,2022-07-15 13:22:00.035168+10:00,m5,2022-07-15 13:11:18+10:00,,n
1753739,2022-07-15 13:11:33.283690+10:00,m6,2022-07-15 13:11:18+10:00,,1r
1753746,2022-07-15 13:11:35.211154+10:00,hue0,2022-07-15 13:11:24+10:00,True,n
1753857,2022-07-15 13:11:59.322892+10:00,m6,2022-07-15 13:11:39+10:00,,1r
1756608,2022-07-15 13:22:11.960511+10:00,hue0,2022-07-15 13:11:40+10:00,False,n
1754360,2022-07-15 13:13:51.449005+10:00,m7,2022-07-15 13:11:50+10:00,,2r
1754332,2022-07-15 13:13:45.439882+10:00,m6,2022-07-15 13:11:59+10:00,,1r
1754756,2022-07-15 13:15:19.543673+10:00,m6,2022-07-15 13:14:42+10:00,,1r
1755146,2022-07-15 13:16:45.653931+10:00,m7,2022-07-15 13:14:52+10:00,,2r
1754954,2022-07-15 13:16:03.597064+10:00,m6,2022-07-15 13:15:45+10:00,,1r
1755097,2022-07-15 13:16:35.638888+10:00,m6,2022-07-15 13:16:14+10:00,,1r
1755160,2022-07-15 13:16:49.644595+10:00,m6,2022-07-15 13:16:35+10:00,,1r
1755322,2022-07-15 13:17:25.694925+10:00,m6,2022-07-15 13:16:57+10:00,,1r
1755781,2022-07-15 13:19:07.815845+10:00,m6,2022-07-15 13:17:26+10:00,,1r
1755505,2022-07-15 13:18:05.744580+10:00,m7,2022-07-15 13:17:44+10:00,,2r
1756064,2022-07-15 13:20:09.905348+10:00,m7,2022-07-15 13:18:21+10:00,,2r
1756178,2022-07-15 13:20:35.921988+10:00,m6,2022-07-15 13:19:49+10:00,,1r
1756342,2022-07-15 13:21:11.974970+10:00,m7,2022-07-15 13:20:54+10:00,,2r
1756429,2022-07-15 13:21:31.991787+10:00,m6,2022-07-15 13:21:12+10:00,,1r
1756470,2022-07-15 13:21:40.008112+10:00,m7,2022-07-15 13:21:14+10:00,,2r
1756719,2022-07-15 13:22:36.076741+10:00,m7,2022-07-15 13:21:41+10:00,,2r
1756726,2022-07-15 13:22:38.063511+10:00,m6,2022-07-15 13:21:43+10:00,,1r
1756807,2022-07-15 13:22:56.090091+10:00,m6,2022-07-15 13:22:39+10:00,,1r
1756916,2022-07-15 13:23:20.148295+10:00,m7,2022-07-15 13:22:58+10:00,,2r
1756997,2022-07-15 13:23:38.140744+10:00,m6,2022-07-15 13:23:04+10:00,,1r
1757087,2022-07-15 13:23:58.164846+10:00,m6,2022-07-15 13:23:38+10:00,,1r
1757098,2022-07-15 13:24:00.169288+10:00,m7,2022-07-15 13:23:38+10:00,,2r
1757159,2022-07-15 13:24:14.190678+10:00,m6,2022-07-15 13:23:59+10:00,,1r
1757262,2022-07-15 13:24:36.220823+10:00,m7,2022-07-15 13:24:01+10:00,,2r
1757267,2022-07-15 13:24:38.211582+10:00,m6,2022-07-15 13:24:19+10:00,,1r
1757374,2022-07-15 13:25:02.249760+10:00,m6,2022-07-15 13:24:40+10:00,,1r
1757783,2022-07-15 13:26:32.356005+10:00,m7,2022-07-15 13:24:58+10:00,,2r
1757438,2022-07-15 13:25:16.259594+10:00,m6,2022-07-15 13:25:02+10:00,,1r
1757671,2022-07-15 13:26:08.324119+10:00,m6,2022-07-15 13:25:23+10:00,,1r
1757959,2022-07-15 13:27:12.398646+10:00,m6,2022-07-15 13:26:42+10:00,,1r
1757992,2022-07-15 13:27:18.431320+10:00,m5,2022-07-15 13:27:02+10:00,,n
1758027,2022-07-15 13:27:26.436302+10:00,m3,2022-07-15 13:27:05+10:00,,n
1757940,2022-07-15 13:27:08.317066+10:00,hue0,2022-07-15 13:27:07+10:00,True,n
1759721,2022-07-15 13:33:42.893777+10:00,m7,2022-07-15 13:27:10+10:00,,2r
1758140,2022-07-15 13:27:52.458925+10:00,m6,2022-07-15 13:27:13+10:00,,1r
1758003,2022-07-15 13:27:22.332407+10:00,hue0,2022-07-15 13:27:22+10:00,False,n
1758093,2022-07-15 13:27:42.361705+10:00,hue0,2022-07-15 13:27:24+10:00,True,2r
1758829,2022-07-15 13:30:24.639032+10:00,m5,2022-07-15 13:27:26+10:00,,2r
1771835,2022-07-15 14:18:38.239912+10:00,m3,2022-07-15 13:27:26+10:00,,2r
1759750,2022-07-15 13:33:50.868783+10:00,m1,2022-07-15 13:27:28+10:00,,2r
1759753,2022-07-15 13:33:50.876069+10:00,m2,2022-07-15 13:27:29+10:00,,2r
1758867,2022-07-15 13:30:34.565196+10:00,hue0,2022-07-15 13:27:44+10:00,False,2r
1758420,2022-07-15 13:28:54.525698+10:00,m6,2022-07-15 13:28:19+10:00,,1r
1758598,2022-07-15 13:29:34.580145+10:00,m6,2022-07-15 13:29:20+10:00,,1r
1758806,2022-07-15 13:30:20.621983+10:00,m6,2022-07-15 13:29:42+10:00,,1r
1759012,2022-07-15 13:31:06.681895+10:00,m6,2022-07-15 13:30:46+10:00,,1r
1759175,2022-07-15 13:31:42.725690+10:00,m6,2022-07-15 13:31:20+10:00,,1r
1759238,2022-07-15 13:31:56.740649+10:00,m6,2022-07-15 13:31:43+10:00,,1r
1759325,2022-07-15 13:32:14.810911+10:00,m5,2022-07-15 13:32:00+10:00,,n
1759391,2022-07-15 13:32:30.782647+10:00,m6,2022-07-15 13:32:03+10:00,,1r
1759317,2022-07-15 13:32:14.690057+10:00,hue0,2022-07-15 13:32:07+10:00,True,n
1759335,2022-07-15 13:32:18.690703+10:00,hue0,2022-07-15 13:32:17+10:00,False,n
1759380,2022-07-15 13:32:28.700637+10:00,hue0,2022-07-15 13:32:23+10:00,True,n
1759964,2022-07-15 13:34:36.937525+10:00,m5,2022-07-15 13:32:24+10:00,,n
1759720,2022-07-15 13:33:42.886689+10:00,m6,2022-07-15 13:32:31+10:00,,1r
1759920,2022-07-15 13:34:28.837668+10:00,hue0,2022-07-15 13:32:33+10:00,False,n
1759913,2022-07-15 13:34:26.910062+10:00,m6,2022-07-15 13:34:14+10:00,,1r
1760056,2022-07-15 13:34:58.949186+10:00,m6,2022-07-15 13:34:34+10:00,,1r
1760191,2022-07-15 13:35:28.991364+10:00,m6,2022-07-15 13:35:00+10:00,,1r
1760503,2022-07-15 13:36:37.078932+10:00,m5,2022-07-15 13:35:28+10:00,,n
1760381,2022-07-15 13:36:11.033923+10:00,m6,2022-07-15 13:35:29+10:00,,1r
1760226,2022-07-15 13:35:36.925061+10:00,hue0,2022-07-15 13:35:31+10:00,True,n
1760433,2022-07-15 13:36:22.978241+10:00,hue0,2022-07-15 13:35:41+10:00,False,n
1762029,2022-07-15 13:42:17.494829+10:00,m6,2022-07-15 13:36:41+10:00,,1r
1762040,2022-07-15 13:42:19.500302+10:00,m7,2022-07-15 13:36:46+10:00,,1r
1761967,2022-07-15 13:42:03.493037+10:00,m1,2022-07-15 13:36:53+10:00,,1r
1761970,2022-07-15 13:42:03.500703+10:00,m2,2022-07-15 13:36:54+10:00,,1r
1762025,2022-07-15 13:42:15.540226+10:00,m5,2022-07-15 13:36:59+10:00,,1r
1760622,2022-07-15 13:37:05.026687+10:00,hue0,2022-07-15 13:36:59+10:00,True,1r
1762053,2022-07-15 13:42:23.422769+10:00,hue0,2022-07-15 13:37:09+10:00,False,1r
1762762,2022-07-15 13:44:59.727759+10:00,m5,2022-07-15 13:44:45+10:00,,2r
1762710,2022-07-15 13:44:49.627788+10:00,hue0,2022-07-15 13:44:49+10:00,True,2r
1765484,2022-07-15 13:55:06.482473+10:00,m2,2022-07-15 13:44:51+10:00,,2r
1765485,2022-07-15 13:55:06.483028+10:00,m1,2022-07-15 13:44:52+10:00,,2r
1765483,2022-07-15 13:55:06.479816+10:00,m6,2022-07-15 13:44:52+10:00,,2r
1765496,2022-07-15 13:55:08.481839+10:00,m7,2022-07-15 13:44:54+10:00,,2r
1762755,2022-07-15 13:44:59.639844+10:00,hue0,2022-07-15 13:44:59+10:00,False,2r
1762818,2022-07-15 13:45:13.657808+10:00,hue0,2022-07-15 13:45:05+10:00,True,2r
1765364,2022-07-15 13:54:38.450116+10:00,m5,2022-07-15 13:45:06+10:00,,2r
1765599,2022-07-15 13:55:32.423097+10:00,hue0,2022-07-15 13:45:15+10:00,False,2r
1767874,2022-07-15 14:03:57.158021+10:00,m5,2022-07-15 14:00:12+10:00,,2r
1766931,2022-07-15 14:00:28.799535+10:00,hue0,2022-07-15 14:00:16+10:00,True,2r
1769461,2022-07-15 14:09:51.592284+10:00,m1,2022-07-15 14:00:19+10:00,,2r
1769463,2022-07-15 14:09:51.594197+10:00,m2,2022-07-15 14:00:19+10:00,,2r
1766950,2022-07-15 14:00:32.877279+10:00,m6,2022-07-15 14:00:20+10:00,,2r
1766991,2022-07-15 14:00:40.892759+10:00,m7,2022-07-15 14:00:22+10:00,,2r
1767876,2022-07-15 14:03:59.062990+10:00,hue0,2022-07-15 14:00:35+10:00,False,2r
1767069,2022-07-15 14:00:58.910341+10:00,m6,2022-07-15 14:00:40+10:00,,2r
1767070,2022-07-15 14:00:58.910865+10:00,m7,2022-07-15 14:00:42+10:00,,2r
1767239,2022-07-15 14:01:36.960129+10:00,m6,2022-07-15 14:01:04+10:00,,2r
1767204,2022-07-15 14:01:28.951122+10:00,m7,2022-07-15 14:01:06+10:00,,2r
1767295,2022-07-15 14:01:48.978000+10:00,m7,2022-07-15 14:01:30+10:00,,2r
1767335,2022-07-15 14:01:57.010448+10:00,m6,2022-07-15 14:01:37+10:00,,2r
1767367,2022-07-15 14:02:05.006193+10:00,m7,2022-07-15 14:01:50+10:00,,2r
1767391,2022-07-15 14:02:10.994073+10:00,m6,2022-07-15 14:01:57+10:00,,2r
1767492,2022-07-15 14:02:33.029328+10:00,m7,2022-07-15 14:02:12+10:00,,2r
1767508,2022-07-15 14:02:37.034304+10:00,m6,2022-07-15 14:02:17+10:00,,2r
1767574,2022-07-15 14:02:51.056477+10:00,m7,2022-07-15 14:02:34+10:00,,2r
1767571,2022-07-15 14:02:51.050654+10:00,m6,2022-07-15 14:02:38+10:00,,2r
1767679,2022-07-15 14:03:15.082048+10:00,m6,2022-07-15 14:02:58+10:00,,2r
1767728,2022-07-15 14:03:25.097521+10:00,m7,2022-07-15 14:03:05+10:00,,2r
1767833,2022-07-15 14:03:49.128575+10:00,m6,2022-07-15 14:03:23+10:00,,2r
1767837,2022-07-15 14:03:49.134616+10:00,m7,2022-07-15 14:03:25+10:00,,2r
1767895,2022-07-15 14:04:03.139218+10:00,m6,2022-07-15 14:03:49+10:00,,2r
1768323,2022-07-15 14:05:37.264879+10:00,m7,2022-07-15 14:04:06+10:00,,2r
1768057,2022-07-15 14:04:39.184683+10:00,m6,2022-07-15 14:04:10+10:00,,2r
1768292,2022-07-15 14:05:31.251480+10:00,m6,2022-07-15 14:04:58+10:00,,2r
1768381,2022-07-15 14:05:51.280371+10:00,m6,2022-07-15 14:05:32+10:00,,2r
1768454,2022-07-15 14:06:07.296068+10:00,m6,2022-07-15 14:05:52+10:00,,2r
1768434,2022-07-15 14:06:03.214684+10:00,hue0,2022-07-15 14:05:55+10:00,True,n
1768872,2022-07-15 14:07:39.425273+10:00,m5,2022-07-15 14:05:56+10:00,,n
1768884,2022-07-15 14:07:43.340346+10:00,hue0,2022-07-15 14:06:05+10:00,False,n
1768570,2022-07-15 14:06:33.327204+10:00,m6,2022-07-15 14:06:13+10:00,,2r
1768607,2022-07-15 14:06:41.343982+10:00,m7,2022-07-15 14:06:15+10:00,,2r
1768670,2022-07-15 14:06:55.356260+10:00,m6,2022-07-15 14:06:34+10:00,,2r
1768750,2022-07-15 14:07:13.381416+10:00,m6,2022-07-15 14:06:56+10:00,,2r
